ags,name,land,lat,long
08216023,Iffezheim,Baden-Württemberg,48.822478747057964,8.143616929037078
08216043,Rastatt,Baden-Württemberg,48.86308870482955,8.185206771877759
08225109,Walldürn,Baden-Württemberg,49.58636059203556,9.364271384441292
08225117,Elztal,Baden-Württemberg,49.40059893133,9.207296865483233
08226080,Schönau,Baden-Württemberg,49.44380467735791,8.803140015796865
08226066,Reichartshausen,Baden-Württemberg,49.363638729993774,8.94164865384425
08235084,Bad Teinach-Zavelstein,Baden-Württemberg,48.69745645145726,8.666719048822785
08236013,Engelsbrand,Baden-Württemberg,48.829199657285294,8.655366047097752
08315033,Eschbach,Baden-Württemberg,47.894554233743726,7.636007764984792
08315030,Eichstetten am Kaiserstuhl,Baden-Württemberg,48.09647196992767,7.731345103589062
08315070,Löffingen,Baden-Württemberg,47.88416747324558,8.353144375706924
08316036,Reute,Baden-Württemberg,48.08729486668219,7.8198617568545385
08316053,Rheinhausen,Baden-Württemberg,48.23171233636601,7.709133643905641
08317141,Willstätt,Baden-Württemberg,48.55081775327353,7.8947014327864515
08317075,Meißenheim,Baden-Württemberg,48.404153318376764,7.790632792298919
08326052,St. Georgen im Schwarzwald,Baden-Württemberg,48.12267640833403,8.329295446466109
08327004,Bärenthal,Baden-Württemberg,48.0866989236246,8.923872936520052
08327030,Kolbingen,Baden-Württemberg,48.06008737950431,8.892855967458868
08327050,Tuttlingen,Baden-Württemberg,47.97753512425689,8.809345998396298
08335099,Orsingen-Nenzingen,Baden-Württemberg,47.83964420251928,8.93331316711403
08336103,Zell im Wiesental,Baden-Württemberg,47.719100891384635,7.863845503146663
08337125,Küssaberg,Baden-Württemberg,47.59831321953025,8.328142392038565
08337108,Todtmoos,Baden-Württemberg,47.73804528646833,7.997759258443161
08426109,Seekirch,Baden-Württemberg,48.11081647286661,9.646636713078827
08435013,Eriskirch,Baden-Württemberg,47.63831244346028,9.53700605006542
08435066,Uhldingen-Mühlhofen,Baden-Württemberg,47.73676043781891,9.246450442102734
08436052,Kißlegg,Baden-Württemberg,47.78760311612151,9.881291463871724
09171131,Teising,Bayern,48.2299006774431,12.611379986823993
09171119,Halsbach,Bayern,48.1188001337566,12.682932438881252
09171126,Perach,Bayern,48.27116019433545,12.76910145900583
09173134,Königsdorf,Bayern,47.812514995369824,11.466785322399474
09175118,Forstinning,Bayern,48.174753075112285,11.905996948218956
09175139,Zorneding,Bayern,48.082457109734285,11.819721272167985
09176451,Haunstetter Forst,Bayern,49.03058655111984,11.42944315739802
09179149,Türkenfeld,Bayern,48.10839564643096,11.09401790982923
09180134,Uffing a.Staffelsee,Bayern,47.70862375307422,11.108017615351535
09182137,Weyarn,Bayern,47.85815991512855,11.814952257497927
09183116,Erharting,Bayern,48.28018859065459,12.568289576321812
09184135,Oberschleißheim,Bayern,48.2481875836449,11.562030135396068
09184149,Unterschleißheim,Bayern,48.27690270527762,11.561069836310052
09185168,Weichering,Bayern,48.70946453786893,11.329017633025007
09188113,Berg,Bayern,47.95919352980519,11.379836914414831
09189124,Inzell,Bayern,47.76824639871277,12.768240580715455
09189134,Palling,Bayern,48.00598804492413,12.649091552648057
09190141,Penzberg,Bayern,47.761276593860806,11.380972494794236
09190158,Wessobrunn,Bayern,47.862888129811175,11.023762072978494
09271135,Moos,Bayern,48.759787000665256,12.96654121588178
09273172,Siegenburg,Bayern,48.745594554721244,11.850244357660667
09273451,Dürnbucher Forst,Bayern,48.74026536941288,11.738041569478915
09277145,Simbach a.Inn,Bayern,48.289322356240284,13.015640435078508
09278170,Parkstetten,Bayern,48.920010551418024,12.604977764873343
09371129,Hohenburg,Bayern,49.313701116047966,11.81980469970929
09371116,Birgland,Bayern,49.433967714908306,11.616979031544114
09373151,Parsberg,Bayern,49.17055625231316,11.720428898071244
09373155,Postbauer-Heng,Bayern,49.28980132745629,11.354308995173005
09373160,Seubersdorf i.d.OPf.,Bayern,49.155170331246474,11.61778200565148
09374123,Georgenberg,Bayern,49.70421566344425,12.408567475635563
09375165,Lappersdorf,Bayern,49.07338982490666,12.058945661935626
09376131,Gleiritsch,Bayern,49.50115459375197,12.31716862942683
09377132,Krummennaab,Bayern,49.84495494838788,12.098537771347239
09471117,Bischberg,Bayern,49.90137180146499,10.802988123242084
09472167,Mistelgau,Bayern,49.90588036930521,11.419393457694479
09472199,Weidenberg,Bayern,49.94524800417941,11.708240881024535
09473144,Meeder,Bayern,50.33367147039511,10.894909883548607
09474154,Neunkirchen a.Brand,Bayern,49.623739042140286,11.141604872894861
09474171,Weilersbach,Bayern,49.751105229175394,11.13167532244666
09475128,Geroldsgrün,Bayern,50.35385293762595,11.589178741086396
09475182,Trogen,Bayern,50.37157464383632,11.962151823683204
09477157,Thurnau,Bayern,50.00057073306736,11.40164883476221
09561000,Ansbach,Bayern,49.29218083752904,10.56365272644099
09571214,Wassertrüdingen,Bayern,49.040897697807345,10.608884784702466
09572127,Großenseebach,Bayern,49.62452505624939,10.875779888604818
